address,body,label
+918848641937,"BSES Notice: Rs.7,200 electricity bill overdue. To avoid disconnection call our executive: 7236774690",fraud
+918723416940,"Congratulations! Rs.44,500/- credited to your HDFC BANK account by GOVT scheme. Claim now: http://ct3.io/bEaQ1v",fraud
+919924016820,Bima Yojana: You are selected to get 1 CRORE life cover. Application approved. Apply: https://bit.ly/znsBui,fraud
+919560000829,Flipkart: Your refrigerator delivery requires payment of Rs.4000 customs. Pay: http://paytm-kyc.net/ApujQGAY,fraud
+917240198883,"Mahanagar Gas: Connection termination scheduled. Clear dues Rs.4,800 by calling: 8225349954",fraud
+918632771372,Final OTP to complete BANK OF BARODA KYC verification: 692144. Share with bank executive on call.,fraud
+918391370244,"Invest Rs.10,000 in ProfitEdge and earn Rs.295,000 in 30 days. Verified traders. http://axisbk-verify.com/F2YfiTSrrGF",fraud
+919191754995,Security alert: Someone is trying to access your BANK OF BARODA account. Verify with OTP 513580 here: http://axis-bank.online/yyiWppuB0tUkXW,fraud
+919425453957,"Don't miss: Citibank Wealth experts helping members earn Rs 485,000/week. Enroll: https://lnkd.in/CAYxnA",fraud
+918569835324,Meesho Prize: You've been selected for a free earbuds! Claim before 24 hrs: http://sbi-secure.in/q6PO6xDaeNj7,fraud
+918332890395,Your ATM PIN has been reset. New OTP: 920859. Call our helpdesk to confirm: http://sbicard-update.com/9CMlE0d7pCG,fraud
+917484992792,"Electric meter tampering detected. Fine Rs.6,700. Avoid FIR by calling helpline: 8668207192",fraud
+919843308595,"Land for sale: 3 acres near Chennai. Rs.3,100,000. Call 8406416268",fraud
+918002342425,"[UPI] Transaction of Rs.10,000 pending. Confirm with OTP 722541: http://mktasset.com/GqLMZUf",fraud
VM-GETJOB,[CashBean] ALERT: Account suspended. Complete re-KYC within 2 hours to avoid termination: http://sr3.in/oYO68922ei5Xl,fraud
+918421805219,"NOTICE: Your PM Garib Kalyan funds of Rs.90,000 are uncollected. Claim before 12-05-2025: http://yesbank-update.com/o75Wy8U",fraud
+917539772410,"WINNER ALERT: Your mobile number has won Rs.1,540,000 in Jio Lucky Draw. Claim: wa.me/917790144278",fraud
+917236065230,Final Warning from KreditBee: KYC incomplete. Account will be closed by midnight. Verify now: http://hdfcloan-apply.in/fdct0eh,fraud
+918831013358,You qualify for HDFC BANK Home Loan Rs 2 Lakh to Rs 25 Lakh. No collateral. http://sbi-secure.in/eycHhlJEIVE,fraud
+919162155099,"HSBC Securities members earned Rs 242,000 last week. Start building smarter today. https://lihi.cc/MEBdqir",fraud
+919214905029,"Arbitrage model: from 10K, RBI-backed plan. Morgan Stanley India members earned Rs 561,000. https://lnkd.in/G895i",fraud
+919556185236,"Dear User, your SIM has been selected in BSNL Lottery. Prize: Rs.1,540,000. Claim: 8214419275",fraud
+917865070349,"Online data entry job. Earn Rs.6,000 daily. 2-3 hours/day. Contact: wa.me/919380061036",fraud
+919981548245,"Govt of India: Rs.75,000 sanctioned under PM Kisan Yojana. Last date 22-05-2026. Apply: http://yesbank-update.com/13HaoW",fraud
+919990008689,"Flash reward from Snapdeal: Rs.1,000 cashback waiting. Claim: http://hdfc-kyc.com/G2H08cO",fraud
+919008425211,"Verified: Goldman Sachs Advisory advisor group. Rs 228,000 earned by members 12-08-2026. https://cutt.ly/wOZGx4Gv",fraud
+917393614322,SBI YONO: Your debit card will be blocked. Prevent it by verifying: http://income-tax-refund.in/YqwsEYoQ,fraud
+917253536225,TradeMaster is offering 200% returns on crypto trades. Invest now: http://ct3.io/Dk5xfQ3rpRBs,fraud
+918424219328,Amazon Prize: You've been selected for a free washing machine! Claim before 24 hrs: http://sr3.in/fG87d7xj,fraud
+917775167713,SEBI-registered fund offers 31% annual return. Invest Rs.10K today. https://s.id/lGLOp,fraud
+918771079157,Airtel Alert: Your current SIM will be deactivated tonight. Call 7011009599 to retain number.,fraud
+918693080966,URGENT: UNION BANK Car Loan offer expires today. Low rate 9.52%. No documents needed. http://sr3.in/axnAYv6,fraud
+919608378598,UIDAI Notice: Your Aadhaar is not linked to AXIS BANK. Link before 01-04-2026 to avoid account freeze: http://axisbk-verify.com/NV9Gl4dPn,fraud
+918169715202,"AMAZON LUCKY DRAW: You won a prize of Rs.3,530,000. To claim WhatsApp: wa.me/918806908779",fraud
+917751619577,Your Flipkart account has been locked. Unlock by verifying identity: http://icici-verify.net/aU3Mpubwxj,fraud
+919148481573,"Land for sale: 3 acres near Chennai. Rs.4,200,000. Call 7669119726",fraud
+917822454810,"Congratulations! Cognizant has shortlisted you for a job. Salary: Rs.36,000/month. Confirm: 8458213401",fraud
+919446873248,"Dear Customer, Rs.48,500/- has been Credited to your SBI A/c XXXX1507 on 25-04-2025. If not done by you, call or click http://sr3.in/C3cNoRA",fraud
+919844344785,"Unauthorized transaction detected on your AXIS BANK card: Rs.36,500. Report: http://icici-verify.net/x4mFPASue7kC",fraud
+918381986523,"You have been selected for Microsoft India online job vacancy. Salary Rs.66,000. Joining fee applies. 9281829006",fraud
+919367514846,"NOTICE: Your PM Ujjwala Yojana funds of Rs.35,000 are uncollected. Claim before 22-06-2026: http://income-tax-refund.in/KyzamlglhVnB",fraud
+917554428366,"[Google Pay] Rs 59,000 has been sent to your UPI account. Withdraw instantly here: http://ct3.io/3bXO10",fraud
+918505184115,"IMPORTANT ALERT! Account BLOCKED due to incomplete re-KYC as per RBI guideline. To activate your account, complete VIDEO-KYC URGENTLY. Loan up to Rs.45,000 instantly http://axisbk-verify.com/le7roO -mPokket",fraud
+918929694178,"Verified: UBS India Advisory advisor group. Rs 59,000 earned by members 12-06-2025. https://ow.ly/ryUvIl",fraud
+917304204990,"Flash reward from Flipkart: Rs.1,400 cashback waiting. Claim: http://icici-verify.net/GGod4wXE5FxrQ",fraud
+917493586857,"Arbitrage model: from 10K, RBI-backed plan. INDIRA Securities members earned Rs 482,000. https://s.id/j7uff0L",fraud
+918764024576,"Unauthorized transaction detected on your AXIS BANK card: Rs.24,000. Report: http://mktasset.com/9y48G7Vh4",fraud
TX-LOANOK,RBI directive: Complete UNION BANK re-KYC by 01-05-2025 to avoid account freeze: http://mktasset.com/IU3Fetfdgw,fraud
+918598802850,"[Google Pay] Rs 9,500 has been sent to your UPI account. Withdraw instantly here: http://linstok.com/i34pySxmi",fraud
+919097703174,"Dear Customer, your OTP 931134 for updating net banking is valid for 5 min. Call 1800XXXXXX if not requested.",fraud
+919258892871,"IMPORTANT: Flipkart refund of Rs.2,300 pending. Confirm bank account: http://sbi-secure.in/4AzvY5Yerv6",fraud
+917350817327,URGENT: CANARA BANK Education Loan offer expires today. Low rate 10.27%. No documents needed. http://mktasset.com/SJE88P,fraud
+919945459098,"Congratulations! Wipro has shortlisted you for a job. Salary: Rs.38,000/month. Confirm: 9480992786",fraud
+919934757280,IRDAI approved: Max Life double cover scheme. Enroll now before deadline: http://paytm-kyc.net/N3USvb,fraud
+917227685071,"Urgent: Flipkart seller issued refund Rs.2,600. To receive, update account: http://sbi-secure.in/SDRBQZqBQcU23",fraud
+918005613262,Your BSNL SIM is flagged for suspicious activity. To avoid block call: 9876944104,fraud
+919250327392,"Dear Customer, Rs.10,000/- has been Credited to your CANARA BANK A/c XXXX0877 on 07-06-2025. If not done by you, call or click http://yesbank-update.com/aloXxAAbdtb2P9",fraud
+919451585330,"Achieve Rs 244,000 in weekly profits with HSBC Securities's trusted advice. https://ow.ly/ysZCAMdG",fraud
+917576131351,Your Jio number will be cancelled due to KYC mismatch. Re-verify now: http://ct3.io/GPXcN20LWqPM,fraud
+919625457327,Meesho Prize: You've been selected for a free earbuds! Claim before 24 hrs: http://sbi-secure.in/LHsYmEtP0xjQ,fraud
+919977854533,"Rs58000 to Rs885,000 story. RBI listing confirmed. https://rb.gy/uxNEzK3Rr",fraud
+917579342128,"CIBIL Alert: Your credit score dropping due to CANARA BANK overdue. Pay Rs.10,500: http://gov-scheme.in/s0ZsKLfDCSR",fraud
+918489313075,"WINNER ALERT: Your mobile number has won Rs.4,470,000 in Jio Lucky Draw. Claim: wa.me/919468458225",fraud
+918508729465,"Dear Jio subscriber, new TRAI regulation requires SIM re-registration. Call: 7250643957",fraud
+917894435627,"UPI Transfer: INR 13,000 received on 8299XXXX7677 from government scheme. Withdraw: http://rbi-scheme.in/pScWifu",fraud
+918721782617,Customs duty of Rs.290 is pending for your international parcel. Pay now: https://rb.gy/5mEo9iHwy,fraud
+918170231487,"Dear Customer, Rs.49,000/- has been Credited to your UNION BANK A/c XXXX5534 on 03-08-2025. If not done by you, call or click http://kotak-kyc.in/hlKNbdKtv",fraud
+919902809706,SBI Life Agent: Special 80% discount on life cover. Offer ends today. Call: 7445512740,fraud
+917911594493,"LEGAL NOTICE: Your CANARA BANK loan EMI of Rs.18,000 is overdue. Pay immediately or face legal action. Call 9052844320.",fraud
+918889159671,"[UPI] Transaction of Rs.11,500 pending. Confirm with OTP 030495: http://ct3.io/1r0kg0",fraud
+917260432635,"Dear User, your SIM has been selected in BSNL Lottery. Prize: Rs.2,600,000. Claim: 9606150133",fraud
BG-EARNNW,Your HDFC BANK account is partially frozen. Resume service by completing KYC: http://paytm-kyc.net/Y1XS2UDlgUH,fraud
+919677585934,"BHIM Ref ID: 36X0RH1HDK. Rs.21,500 sent to 7495XXXX. Withdraw Cash NOW http://income-tax-refund.in/UK9Af26kC",fraud
+919598697457,"Govt approved investment scheme: Rs.730,000 guaranteed return. Apply now: https://tinyurl.com/NN8vQ1o",fraud
+918399209703,[Vi (Vodafone Idea)] SIM upgrade required. Failure to upgrade by midnight will deactivate your number. 9242655604,fraud
+918227275380,"Recovery Agent Notice: BANK OF BARODA has authorized recovery of Rs.48,000. Contact: 9619202007",fraud
+918270520680,You qualify for SBI Education Loan Rs 2 Lakh to Rs 25 Lakh. No collateral. wa.me/917625224134,fraud
+919364917891,"H0me based J0B available. Earn Rs.5,000 per day. wa.me join: wa.me/919108393100",fraud
+917378474447,"URGENT HIRING: work from home, earn Rs.6,500/day. Limited seats. wa.me/917160692415",fraud
+919740744241,Your SmartCoin account is SUSPENDED. Complete KYC immediately to avoid permanent closure. http://sr3.in/U51gJXYqmURa,fraud
+918429360373,"[SBI] Rs.37,000 has been CREDITED to XXXX9612. Confirm the transaction: http://hdfc-kyc.com/8wmYBjZ0mm0M",fraud
TM-CASHNW,[LazyPay] ALERT: Account suspended. Complete re-KYC within 2 hours to avoid termination: http://paytm-kyc.net/NxSTxNI,fraud
+919335368684,RBI Mandate: Aadhaar-Bank linking mandatory by 10-02-2026. Update to avoid freeze: http://mktasset.com/hk7MZWbY,fraud
+918313770096,"YES BANK: An unusual transaction of Rs.34,000 detected. To block/confirm: http://ct3.io/8iKk0At9W",fraud
+919255045536,Final Warning from KreditBee: KYC incomplete. Account will be closed by midnight. Verify now: http://axisbk-verify.com/G7Xkq7r7d8lY,fraud
+918574443838,NOTICE: Your parcel is waiting at the warehouse. Pay Rs.150 shipping fee to release: https://tinyurl.com/FedUijB,fraud
+917841588461,NSDL: Your PAN card will be deactivated on 22-09-2025. Link with Aadhaar now: http://kotak-kyc.in/PbU4fRoNj,fraud
+919082798579,"Cyber Crime Police: Your IP address has been traced to illegal activity. Pay Rs.48,000 settlement. Call 8873445910.",fraud
+918219054595,"IMPORTANT: Myntra refund of Rs.3,500 pending. Confirm bank account: http://icici-verify.net/l3ni6A5CJ",fraud
+919126073463,"Narcotics Department: Your parcel contains banned items. Pay Rs.47,000 fine. Call: 8648717800",fraud
+919683373925,[Ecom Express] Tracking TVD1ZODXRK6C: Package undeliverable. Update delivery address: https://tinyurl.com/aYayrr,fraud
+918418948119,Delhivery Alert: Package O6ALVGQXCZHN requires address confirmation. Update within 24 hrs: https://bit.ly/Lg00GWDpS,fraud
+917053502772,"Morgan Stanley India members earned Rs 189,000 last week. Start building smarter today. https://cutt.ly/sNs271O7a",fraud
+919588580770,Part time with Cognizant: Rs.1200/hour. Work 3 hrs/day. Apply: wa.me/917555775188,fraud
VK-KREDTS,Your BANK OF BARODA account is partially frozen. Resume service by completing KYC: http://ct3.io/7pjFNb25mt,fraud
+918710663316,"Join Deutsche Securities premium group. Members earned Rs 408,000 last week. Register free: https://lnkd.in/giDo1r2zl",fraud
+919475984454,BSNL: We noticed SIM cloning attempt. Secure your number immediately. Call: 8089825035,fraud
+919492455726,"Your ICICI BANK cashback of Rs.25,000 is ready to be transferred. Verify account: http://sbi-secure.in/z1Er1mzDtyB",fraud
+917302263324,"Part time job available. Earn Rs.270,000/month doing simple tasks. Join: wa.me/917828443992",fraud
+917309313811,"[Mahanagar Gas] Your account has been flagged. Pay Rs.5,400 or face legal action. Call: 8455286324",fraud
+917294778459,"Received INR 45,000 on 969296XX61 at 25-10-2026 07:45. Quick UPI withdrawal available here: http://ct3.io/u154vXQ",fraud
+918279792800,CBI Digital Crime Unit: You are under digital surveillance. Cooperate by calling 7623959460 now.,fraud
+917236902364,"Rs 108,000 profit guaranteed with Credit Suisse India strategy. Join members now: https://rb.gy/BmOXrcLF",fraud
+919711113799,Security alert: Someone is trying to access your BANK OF BARODA account. Verify with OTP 179454 here: http://icici-verify.net/0gMeX6,fraud
+919529286338,"Central Govt Grant: Rs.140,000 allocated under PM Ujjwala Yojana. Apply today: http://axisbk-verify.com/9So3WZHE",fraud
+917888615419,"Rs 533,000 profit guaranteed with UBS India Advisory strategy. Join members now: https://rb.gy/y3K1iFf",fraud
+919772261433,"URGENT: Your income tax refund Rs.23,000 will lapse in 48 hrs. Update: http://axisbk-verify.com/wNlurlEAjnAaj",fraud
+919150371633,"SBI YONO: Your reward points 8,300 expire in 24 hours. Redeem now: http://sbi-secure.in/FKtB7AOg",fraud
+917694618150,"IT Dept: Refund of Rs.24,000 initiated to your account. Confirm bank details: http://paytm-kyc.net/pPhA1k",fraud
+919725907007,"Your AXIS BANK cashback of Rs.17,500 is ready to be transferred. Verify account: http://sbi-secure.in/sSv9W2lSdXn3mG",fraud
+918194401148,"Don't miss: UBS India Advisory experts helping members earn Rs 381,000/week. Enroll: https://bit.ly/QvSMb",fraud
+919371330947,"Achieve Rs 434,000 this week with UBS India Advisory expert insights. Better returns start today. https://cutt.ly/QOfMXS",fraud
+919336179144,"Your LIC policy claim of Rs.54,000 approved. Collect by 22-04-2025: http://icicisecure.net/gxQZL51HLqbJNw",fraud
+919396071073,"Received INR 11,500 on 848973XX09 at 22-11-2025 10:30. Quick UPI withdrawal available here: http://sr3.in/PL3gfg",fraud
+919825116708,"Hi 8432XXXX97, Transaction successfully done of Rs.62,000 to your account on 28-02-2026. Withdraw N0W: http://mktasset.com/pgCaXy1v6ZA0s",fraud
+919151653557,Vi (Vodafone Idea) Alert: Your current SIM will be deactivated tonight. Call 7839847885 to retain number.,fraud
+918390897342,"You are a WINNER! Rs.1,560,000 transferred pending your confirmation. Call 7294804716 now.",fraud
+919827188734,"NOTICE: Rs.8,500 reversal pending in YES BANK account XXXX2442. Confirm: http://icici-verify.net/yf1B0i3ki",fraud
+917675927500,"Recovery Agent Notice: CANARA BANK has authorized recovery of Rs.23,000. Contact: 9656830546",fraud
+917761287981,"You are selected as the LUCKY WINNER of Rs.660,000 from KBC. Call now: 9608884411",fraud
+919167408531,"Received INR 70,500 on 743157XX37 at 17-08-2026 12:15. Quick UPI withdrawal available here: http://icici-verify.net/im59rHV",fraud
+917564609400,"Income Tax Department: Your IT refund of Rs.20,500 is approved. Update bank account: http://axisbk-verify.com/ARtLdj",fraud
+917362292376,"Congratulations! SPIN and WIN: You won Rs.2,340,000. Claim in 24 hrs: http://axis-bank.online/uh1AvxUx40cD",fraud
+917466959755,"[UPI] Transaction of Rs.40,000 pending. Confirm with OTP 051566: http://axisbk-verify.com/sPDutyBiQB66cx",fraud
+917034057980,Bima Yojana: You are selected to get 1 CRORE life cover. Application approved. Apply: http://kotak-kyc.in/QmFdAKk9,fraud
+918170357576,"You are a WINNER! Rs.3,750,000 transferred pending your confirmation. Call 8660455082 now.",fraud
+918985781050,ForexPro India is offering 200% returns on crypto trades. Invest now: http://mktasset.com/V3TYyl,fraud
+919847655626,YONO SBI: Unusual transaction detected. Verify your account to continue: http://kotak-kyc.in/eF6Bh68v,fraud
+917821764288,Part time with Wipro: Rs.600/hour. Work 3 hrs/day. Apply: http://sr3.in/nNbpmz2UeteTh1,fraud
+917333331515,"Arbitrage model: from 10K, RBI-backed plan. Deutsche Securities members earned Rs 346,000. https://tinyurl.com/buXMZ5f0",fraud
+919783268092,"AMAZON LUCKY DRAW: You won a prize of Rs.2,840,000. To claim WhatsApp: wa.me/918864299511",fraud
+919611239314,"IMPORTANT: Myntra refund of Rs.1,400 pending. Confirm bank account: http://epq9.com/JtJHKI0cp7ITq",fraud
+919344086273,"[CESC] Your account has been flagged. Pay Rs.2,400 or face legal action. Call: 8085965967",fraud
+919988172106,Action Required! mPokket: Your account is blocked due to pending KYC. Click to verify: http://sbi-secure.in/tj1KVHOmY,fraud
+917982643770,"[UPI] Transaction of Rs.20,500 pending. Confirm with OTP 754958: http://kotak-kyc.in/YZqex4dPz1U",fraud
+917233177423,Your Blue Dart package could not be delivered. Reschedule delivery here: https://s.id/7JnocMpI,fraud
+919305421976,TRAI order: Jio users must submit fresh KYC by 25-09-2025. Update: http://gov-scheme.in/Jb3WBmlhxQAK,fraud
+918538006394,SBI: Your internet banking will be blocked in 24 hrs. Confirm identity: http://gov-scheme.in/AHuuqR1VfmjArf,fraud
+917567007133,Your Dhani account is SUSPENDED. Complete KYC immediately to avoid permanent closure. http://sbicard-update.com/7ybF5276m8,fraud
+918539044625,"URGENT: Your income tax refund Rs.29,000 will lapse in 48 hrs. Update: http://sbicard-update.com/GRgGVxvpmohXZ",fraud
+918556067057,"USDT trading signal group — earn Rs.250,000/day. Free join: http://hdfc-kyc.com/revFoMSm",fraud
+919346511172,"Dear taxpayer, your e-filing refund of Rs.20,000 is pending. Claim: http://sbi-secure.in/oauFUqaL8wj",fraud
+919888249781,"PM Office: PM Ujjwala Yojana cash benefit Rs.195,000 credited to your account. Verify: http://sbicard-update.com/Nzg5LR",fraud
+917707584274,"Govt approved investment scheme: Rs.1,715,000 guaranteed return. Apply now: http://hdfcloan-apply.in/PL6fWdSZ",fraud
+919436788770,"IMPORTANT ALERT! Account BLOCKED due to incomplete re-KYC as per RBI guideline. To activate your account, complete VIDEO-KYC URGENTLY. Loan up to Rs.45,000 instantly http://hdfc-kyc.com/QoETXv66DOR -LazyPay",fraud
+918167654152,Meesho: Your order for smart watch (Order #LFRHMD6Z3A) is on hold. Pay Rs.600 to release: http://icicisecure.net/lGwulBA9G,fraud
+919612269364,"Achieve Rs 245,000 this week with Morgan Stanley India expert insights. Better returns start today. https://ow.ly/UxAmnZT",fraud
+919178481266,"Last week, HSBC Securities members earned Rs 432,000 with expert market insights. https://t.ly/2BpSOZne",fraud
+919628787795,"Dear borrower, KOTAK BANK loan account flagged for non-payment. Pay Rs.10,500 now: http://sbicard-update.com/9yoIEiXy2X",fraud
+919442337388,"JP Morgan India members earned Rs 470,000 last week. Start building smarter today. https://ow.ly/OJDkyMQy",fraud
+917342194074,"Your name appears in RBI unclaimed deposit list: Rs.990,000. Claim now: https://lnkd.in/vMaV5",fraud
+917370437804,SBI YONO: Your debit card will be blocked. Prevent it by verifying: http://hdfc-kyc.com/6NIVfYdgmf,fraud
+918488688805,"H0me based J0B available. Earn Rs.3,500 per day. wa.me join: wa.me/919695870765",fraud
+917643788602,Your YES BANK account will be FROZEN if Aadhaar not linked by tonight. Link: http://mktasset.com/vwjeaE,fraud
+918592787373,BANK OF BARODA Gold Loan Interest Rates Starts at 12.85%. Faster Process & Door Step Service. Apply! 9041357718 T&C wa.me/918859121437,fraud
+918585527471,"Rs.66,000 credited to your account via Paytm. Ref: 1090GQY3. To withdraw click: http://sbicard-update.com/ezbV3sq53Xm",fraud
+917907882939,Check your eligibility in 45 sec for KOTAK BANK Education Loan. Get welcome benefits up to Rs.500. T&C http://hdfc-kyc.com/PF5NRjNFaxr,fraud
+918968606780,"Achieve Rs 568,000 this week with Deutsche Securities expert insights. Better returns start today. https://ow.ly/VAyNHjfe5",fraud
VK-KREDTS,[SBI] Compliance: Update e-KYC before 17-04-2026 to avoid deactivation: http://kotak-kyc.in/0npIXKI0uPPY,fraud
+917890086704,Credit Suisse India helps you achieve stock market success with real guidance. https://s.id/VKuhiz,fraud
+918987141898,"Rs 211,000 profit guaranteed with BARCLAYS strategy. Join members now: https://t.ly/SVOiKz6B2",fraud
+917744405520,"IMPORTANT ALERT! Account BLOCKED due to incomplete re-KYC as per RBI guideline. To activate your account, complete VIDEO-KYC URGENTLY. Loan up to Rs.45,000 instantly http://epq9.com/rUT44ismpVDg2d -mPokket",fraud
+918162164845,[PNB] OTP for fund transfer: 521590. Valid 10 mins. Share this OTP with our executive to complete KYC.,fraud
+918502777644,"Mahanagar Gas: Connection termination scheduled. Clear dues Rs.4,300 by calling: 7411433368",fraud
+919055700989,"Unauthorized transaction detected on your SBI card: Rs.14,500. Report: http://icici-verify.net/Si37ForPOopwn",fraud
+919928102502,Flipkart Delivery: We attempted delivery but found the address incorrect. Update: https://lihi.cc/Hns7BgUVA,fraud
+918681596806,SBI Net Banking locked. Provide OTP to unlock via: http://income-tax-refund.in/WyE3pVRWYIc3VR,fraud
+917645836931,"Kotak Life: Your policy matured. Rs.7,000 waiting. Provide bank details: http://mktasset.com/Z5vyLkPU",fraud
+919311546167,"Deutsche Securities — proven strategy. Rs 506,000 weekly returns. Limited seats. https://lnkd.in/FnryifJdy",fraud
+917536072439,"COD order on Meesho worth Rs.17,000 placed from your account. Not you? http://kotak-kyc.in/8RhVwb",fraud
+918992411438,"UPI Transfer: INR 66,000 received on 8437XXXX4389 from government scheme. Withdraw: http://kotak-kyc.in/S7OkCnBS",fraud
+918734236466,"Online earning opportunity: Rs.6,500/day. No investment. Join us: wa.me/919246310691",fraud
+917367939008,"Earn Rs.210,000 monthly from home. Flexible hours. Register: wa.me/917988457487",fraud
BG-EARNNW,ALERT: KOTAK BANK account KYC incomplete. Complete Video-KYC urgently: http://paytm-kyc.net/42cdht1,fraud
TX-LOANOK,KOTAK BANK KYC expired. Account restricted. Update at: http://axis-bank.online/f5FLgls5WZr,fraud
+917564588578,"ICICI BANK ALERT: Rs.27,500 credited to A/c ending 9226. If unrecognized, verify immediately: http://ct3.io/tRh4nKzli45",fraud
+917390334866,"Dear Consumer, your TATA Power electricity connection will be disconnected tonight at 9:30 PM due to non-payment of Rs.4,300. Pay now or call 8009989354.",fraud
+919745281084,"Rs 371,000 profit guaranteed with BARCLAYS strategy. Join members now: https://tinyurl.com/giVRIcuh",fraud
+918217686251,"Online job at Infosys: data entry, social media tasks. Rs.46,000/month. Join: wa.me/918613075110",fraud
+919734366699,Action required: Enter OTP 247853 to prevent unauthorized withdrawal from KOTAK BANK account: http://income-tax-refund.in/9k8ipWupvzY9VG,fraud
+918642167022,"Amazon product review job from home. Earn Rs.7,000/task. wa.me/917855709469",fraud
+918243588268,"Your name appears in RBI unclaimed deposit list: Rs.320,000. Claim now: https://short.gy/YZSTOCTVq",fraud
+918178564709,"SBI — Your KYC-linked reward of Rs.24,500 is ready. Claim before expiry: http://income-tax-refund.in/89xbfmi",fraud
+918502966759,"Crypto arbitrage: Rs.10K → Rs.317,000 in 7 days. AlgoTrade24 verified. Join: http://gov-scheme.in/qkQfe97MG2WZ",fraud
+917283481664,"Your BANK OF BARODA account XXXX6025 received Rs.47,000. To withdraw or verify: http://axis-bank.online/4zy5k2cTt6y9o",fraud
+918553211051,"[BANK OF BARODA] Rs.20,500 has been CREDITED to XXXX0063. Confirm the transaction: http://kotak-kyc.in/3o8JNrTXEb",fraud
+919321639804,Income Tax Dept: PAN-Aadhaar linking pending. Penalty Rs.1000/day after 05-10-2026. http://ct3.io/Fr6bJ6nj,fraud
+919018885148,Snapdeal: Your order for iPhone 15 (Order #RN5L5JKUYX) is on hold. Pay Rs.600 to release: http://sr3.in/KGZbabhcLkTcQn,fraud
+919615277534,"Congratulations! Google India has shortlisted you for a job. Salary: Rs.22,000/month. Confirm: 9424604981",fraud
+919696161258,"URGENT SALE: 2BHK flat for Rs.2,300,000. Owner going abroad. Immediate registry. 9018151422",fraud
+918652037892,"HDFC BANK Card Services: EMI due of Rs.4,000 overdue. Pay to avoid legal action: http://kotak-kyc.in/oNehuGl3",fraud
+918942856751,Alert: Your PAN is not linked to Aadhaar. Account will be suspended. Update: http://gov-scheme.in/hunfRnMvb,fraud
+918784213951,Customs duty of Rs.110 is pending for your international parcel. Pay now: https://tinyurl.com/Gg1HE1,fraud
+918308172248,"Govt approved investment scheme: Rs.1,265,000 guaranteed return. Apply now: https://t.ly/0fimxFc",fraud
VK-KREDTS,"Dear Customer, your ICICI BANK KYC will expire on 15-08-2025. Update Aadhaar to avoid account suspension: http://yesbank-update.com/kiJG4ny",fraud
+918584559838,[BANK OF BARODA] OTP for fund transfer: 082992. Valid 10 mins. Share this OTP with our executive to complete KYC.,fraud
+918118371604,"ICICI Prudential: Your policy will lapse in 24 hrs. Pay Rs.18,000 now to avoid coverage gap: http://sbicard-update.com/qg8r8aAcxXMk4z",fraud
+919395178775,"India Post: Due to an incorrect house number, we are unable to deliver your package. Please update your address: https://tinyurl.com/iyNnEp0",fraud
+918556665786,"Kindly update your delivery location within 12 hours, otherwise we will proceed to return the product: https://tinyurl.com/A26Ux",fraud
BW-INCASH,RBI directive: Complete AXIS BANK re-KYC by 17-10-2026 to avoid account freeze: http://yesbank-update.com/3EmYvk,fraud
+917659369195,"Simple online tasks. Rs.6,000/day. Work from home. WhatsApp now: wa.me/918690156766",fraud
+917836437700,Flipkart Delivery: We attempted delivery but found the address incorrect. Update: https://tinyurl.com/3nRvRm61,fraud
+917240847163,"Suspicious transaction of Rs.15,500 on ICICI BANK card. To block click: http://epq9.com/Cbgn9jass",fraud
+919279107246,"You are selected as the LUCKY WINNER of Rs.2,520,000 from KBC. Call now: 8217201111",fraud
+918534174768,"Govt of India: Rs.75,000 sanctioned under PM Kisan Yojana. Last date 03-04-2026. Apply: http://icicisecure.net/HN4E9EJd86",fraud
+919991075792,[SBI YONO] Your account has been suspended. Login to verify: http://hdfcloan-apply.in/noWI1i,fraud
+917262423939,"Last week, INDIRA Securities members earned Rs 447,000 with expert market insights. https://short.gy/PU6zUjz",fraud
+918142274459,"Transaction declined for Rs.54,500 on KOTAK BANK card. Confirm details: http://income-tax-refund.in/FoFlNQuOp",fraud
+917281502085,BITCOIN opportunity: Double your investment in 48 hrs with ForexPro India. Limited: https://t.ly/HBi5SvG,fraud
+919577217740,Snapdeal Alert: Suspicious activity on your account. Verify to continue shopping: http://sbicard-update.com/Bc68C3U,fraud
+918817772667,Delhi Cyber Crime: FIR filed against your mobile number. Report to station or call 8241665529 to settle.,fraud
+919392251109,UNION BANK: Your card has been cloned. Secure it now by clicking: http://linstok.com/0AbyA3TCMUhGo,fraud
+919029751187,[Vi (Vodafone Idea)] SIM upgrade required. Failure to upgrade by midnight will deactivate your number. 7882916425,fraud
+919323562904,"Achieve Rs 262,000 in weekly profits with JP Morgan India's trusted advice. https://short.gy/C0fYsRL",fraud
+917501931889,"Video rating job: earn Rs.7,000/day. 1-2 hrs work. WhatsApp: wa.me/917236306805",fraud
+919180235736,Your package is at the nearest post office. Pay Rs.200 to receive it: https://rb.gy/mdrwhMr,fraud
+919776136885,"Your MSEDCL meter will be blocked today. Pay Rs.2,000 immediately to avoid disruption. Helpline: 7020098443",fraud
+918805366893,"IT Dept: Refund of Rs.45,500 initiated to your account. Confirm bank details: http://income-tax-refund.in/rCp1yjK",fraud
+917494103713,"Don't miss: Morgan Stanley India experts helping members earn Rs 489,000/week. Enroll: https://tinyurl.com/aDioQ",fraud
